person_id,household_id,zone_id,market_segment_id,age_band,employment_status,language_preference,budget_headroom_score,trust_openness_score,digital_readiness_score,best_channel_reachability,retention_potential_score
person-001198-01,household-v2-001198,core_colombo,b2c_everyday_utility_seekers,55-64,salaried_worker,si,67.62,100.0,100.0,95.0,77.3
person-001198-02,household-v2-001198,core_colombo,b2c_everyday_utility_seekers,25-34,salaried_worker,si_en,67.62,100.0,100.0,95.0,77.3
person-001198-03,household-v2-001198,core_colombo,b2c_everyday_utility_seekers,0-14,student,si,67.62,100.0,100.0,95.0,77.3
person-001198-04,household-v2-001198,core_colombo,b2c_youth_upskilling_renters,15-24,student,si,67.62,100.0,100.0,95.0,82.54
person-001199-01,household-v2-001199,south_west_suburban,b2c_everyday_utility_seekers,35-44,salaried_worker,si_en,64.62,100.0,100.0,95.0,76.7
person-001199-02,household-v2-001199,south_west_suburban,b2c_everyday_utility_seekers,45-54,salaried_worker,si_en,64.62,100.0,100.0,95.0,76.7
person-001199-03,household-v2-001199,south_west_suburban,b2c_everyday_utility_seekers,0-14,student,si_en,64.62,100.0,100.0,95.0,76.7
person-001199-04,household-v2-001199,south_west_suburban,b2c_youth_upskilling_renters,15-24,student,si,64.62,100.0,100.0,95.0,81.94
person-001200-01,household-v2-001200,core_colombo,b2c_everyday_utility_seekers,35-44,salaried_worker,si_en,36.69,100.0,100.0,95.0,73.73
person-001200-02,household-v2-001200,core_colombo,b2c_everyday_utility_seekers,25-34,salaried_worker,si_en,36.69,100.0,100.0,95.0,73.73
person-001201-01,household-v2-001201,core_colombo,b2c_everyday_utility_seekers,35-44,salaried_worker,si,36.69,100.0,100.0,95.0,73.73
person-001201-02,household-v2-001201,core_colombo,b2c_everyday_utility_seekers,25-34,salaried_worker,si_en,36.69,100.0,100.0,95.0,73.73
person-001202-01,household-v2-001202,east_growth_corridor,b2c_budget_stretched_commuters,25-34,salaried_worker,si,35.12,99.54,100.0,94.89,64.24
person-001202-02,household-v2-001202,east_growth_corridor,b2c_budget_stretched_commuters,55-64,salaried_worker,si_en,35.12,99.54,100.0,94.89,70.8
person-001202-03,household-v2-001202,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si,35.12,99.54,100.0,94.89,64.24
person-001202-04,household-v2-001202,east_growth_corridor,b2c_youth_upskilling_renters,15-24,entry_worker,si,35.12,99.54,100.0,94.89,65.55
person-001203-01,household-v2-001203,core_colombo,b2c_affluent_service_optimizers,25-34,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001203-02,household-v2-001203,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,si,100.0,100.0,100.0,95.0,85.08
person-001203-03,household-v2-001203,core_colombo,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,85.08
person-001204-01,household-v2-001204,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,si,100.0,100.0,100.0,95.0,85.08
person-001204-02,household-v2-001204,core_colombo,b2c_affluent_service_optimizers,25-34,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001204-03,household-v2-001204,core_colombo,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,85.08
person-001205-01,household-v2-001205,east_growth_corridor,b2c_budget_stretched_commuters,45-54,salaried_worker,si,35.12,99.54,100.0,94.89,64.24
person-001205-02,household-v2-001205,east_growth_corridor,b2c_budget_stretched_commuters,25-34,salaried_worker,si_en,35.12,99.54,100.0,94.89,70.8
person-001205-03,household-v2-001205,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si,35.12,99.54,100.0,94.89,64.24
person-001205-04,household-v2-001205,east_growth_corridor,b2c_youth_upskilling_renters,15-24,entry_worker,si,35.12,99.54,100.0,94.89,65.55
person-001206-01,household-v2-001206,south_west_suburban,b2c_microcommerce_strivers,0-14,student,si,33.69,83.78,100.0,90.94,69.2
person-001206-02,household-v2-001206,south_west_suburban,b2c_microcommerce_strivers,65+,salaried_worker,ta,33.69,83.78,100.0,90.94,69.2
person-001207-01,household-v2-001207,south_west_suburban,b2c_budget_stretched_commuters,45-54,salaried_worker,si,34.62,99.78,100.0,94.94,67.42
person-001207-02,household-v2-001207,south_west_suburban,b2c_budget_stretched_commuters,45-54,salaried_worker,si_en,34.62,99.78,100.0,94.94,73.97
person-001207-03,household-v2-001207,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si_en,34.62,99.78,100.0,94.94,67.42
person-001207-04,household-v2-001207,south_west_suburban,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,34.62,99.78,100.0,94.94,67.42
person-001208-01,household-v2-001208,east_growth_corridor,b2c_budget_stretched_commuters,45-54,salaried_worker,si_en,35.12,99.54,100.0,94.89,64.24
person-001208-02,household-v2-001208,east_growth_corridor,b2c_budget_stretched_commuters,35-44,salaried_worker,si_en,35.12,99.54,100.0,94.89,70.8
person-001208-03,household-v2-001208,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si,35.12,99.54,100.0,94.89,64.24
person-001208-04,household-v2-001208,east_growth_corridor,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,35.12,99.54,100.0,94.89,65.55
person-001209-01,household-v2-001209,outer_commuter_belt,b2c_care_navigation_households,65+,retired,si_en,9.56,77.82,67.16,69.75,65.68
person-001209-02,household-v2-001209,outer_commuter_belt,b2c_care_navigation_households,65+,retired,si,9.56,77.82,67.16,69.75,65.68
person-001210-01,household-v2-001210,core_colombo,b2c_education_intensive_families,35-44,salaried_worker,si,69.5,100.0,100.0,95.0,73.74
person-001210-02,household-v2-001210,core_colombo,b2c_education_intensive_families,0-14,student,si_en,69.5,100.0,100.0,95.0,73.74
person-001210-03,household-v2-001210,core_colombo,b2c_care_navigation_households,65+,salaried_worker,si,69.5,100.0,100.0,95.0,73.74
person-001211-01,household-v2-001211,south_west_suburban,b2c_microcommerce_strivers,0-14,student,ta,33.69,83.78,100.0,90.94,69.2
person-001211-02,household-v2-001211,south_west_suburban,b2c_microcommerce_strivers,65+,salaried_worker,ta,33.69,83.78,100.0,90.94,69.2
person-001212-01,household-v2-001212,outer_commuter_belt,b2c_budget_stretched_commuters,25-34,informal_worker,si_en,9.56,77.82,67.16,69.75,67.65
person-001212-02,household-v2-001212,outer_commuter_belt,b2c_budget_stretched_commuters,0-14,student,si,9.56,77.82,67.16,69.75,67.65
person-001212-03,household-v2-001212,outer_commuter_belt,b2c_budget_stretched_commuters,65+,informal_worker,si,9.56,77.82,67.16,69.75,67.65
person-001213-01,household-v2-001213,core_colombo,b2c_affluent_service_optimizers,45-54,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001213-02,household-v2-001213,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001213-03,household-v2-001213,core_colombo,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,85.08
person-001214-01,household-v2-001214,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001214-02,household-v2-001214,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001214-03,household-v2-001214,core_colombo,b2c_affluent_service_optimizers,0-14,student,si_en,100.0,100.0,100.0,95.0,85.08
person-001215-01,household-v2-001215,east_growth_corridor,b2c_budget_stretched_commuters,35-44,salaried_worker,si_en,34.19,100.0,100.0,95.0,67.99
person-001215-02,household-v2-001215,east_growth_corridor,b2c_budget_stretched_commuters,35-44,salaried_worker,si_en,34.19,100.0,100.0,95.0,67.99
person-001216-01,household-v2-001216,south_west_suburban,b2c_microcommerce_strivers,0-14,student,ta_en,33.69,83.78,100.0,90.94,69.2
person-001216-02,household-v2-001216,south_west_suburban,b2c_microcommerce_strivers,65+,salaried_worker,si_en,33.69,83.78,100.0,90.94,69.2
person-001217-01,household-v2-001217,outer_commuter_belt,b2c_care_navigation_households,65+,retired,si_en,9.56,77.82,67.16,69.75,65.68
person-001217-02,household-v2-001217,outer_commuter_belt,b2c_care_navigation_households,65+,retired,si,9.56,77.82,67.16,69.75,65.68
person-001218-01,household-v2-001218,core_colombo,b2c_everyday_utility_seekers,35-44,salaried_worker,ta,36.69,100.0,100.0,95.0,73.73
person-001218-02,household-v2-001218,core_colombo,b2c_everyday_utility_seekers,45-54,salaried_worker,ta_en,36.69,100.0,100.0,95.0,73.73
person-001219-01,household-v2-001219,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-001219-02,household-v2-001219,core_colombo,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,85.08
person-001219-03,household-v2-001219,core_colombo,b2c_affluent_service_optimizers,0-14,student,si,100.0,100.0,100.0,95.0,85.08
person-001220-01,household-v2-001220,core_colombo,b2c_affluent_service_optimizers,45-54,salaried_worker,si_en,100.0,100.0,100.0,95.0,87.71
person-001220-02,household-v2-001220,core_colombo,b2c_affluent_service_optimizers,25-34,salaried_worker,si_en,100.0,100.0,100.0,95.0,87.71
person-001220-03,household-v2-001220,core_colombo,b2c_affluent_service_optimizers,0-14,student,si_en,100.0,100.0,100.0,95.0,87.71
person-001221-01,household-v2-001221,east_growth_corridor,b2c_budget_stretched_commuters,25-34,salaried_worker,si,35.12,99.54,100.0,94.89,64.24
person-001221-02,household-v2-001221,east_growth_corridor,b2c_budget_stretched_commuters,45-54,salaried_worker,en,35.12,99.54,100.0,94.89,70.8
person-001221-03,household-v2-001221,east_growth_corridor,b2c_budget_stretched_commuters,0-14,student,si_en,35.12,99.54,100.0,94.89,64.24
person-001221-04,household-v2-001221,east_growth_corridor,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,35.12,99.54,100.0,94.89,65.55
person-001222-01,household-v2-001222,south_west_suburban,b2c_budget_stretched_commuters,45-54,salaried_worker,si,34.62,99.78,100.0,94.94,67.42
person-001222-02,household-v2-001222,south_west_suburban,b2c_budget_stretched_commuters,45-54,salaried_worker,si,34.62,99.78,100.0,94.94,73.97
person-001222-03,household-v2-001222,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si_en,34.62,99.78,100.0,94.94,67.42
person-001222-04,household-v2-001222,south_west_suburban,b2c_youth_upskilling_renters,15-24,entry_worker,si,34.62,99.78,100.0,94.94,67.42
person-001223-01,household-v2-001223,admin_professional_belt,b2c_affluent_service_optimizers,35-44,salaried_worker,en,100.0,100.0,100.0,95.0,87.71
person-001223-02,household-v2-001223,admin_professional_belt,b2c_affluent_service_optimizers,35-44,salaried_worker,si_en,100.0,100.0,100.0,95.0,87.71
person-001223-03,household-v2-001223,admin_professional_belt,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,87.71
person-001224-01,household-v2-001224,south_west_suburban,b2c_everyday_utility_seekers,35-44,salaried_worker,si_en,64.62,100.0,100.0,95.0,76.7
person-001224-02,household-v2-001224,south_west_suburban,b2c_everyday_utility_seekers,55-64,salaried_worker,en,64.62,100.0,100.0,95.0,76.7
person-001224-03,household-v2-001224,south_west_suburban,b2c_everyday_utility_seekers,0-14,student,si,64.62,100.0,100.0,95.0,76.7
person-001224-04,household-v2-001224,south_west_suburban,b2c_youth_upskilling_renters,15-24,student,si_en,64.62,100.0,100.0,95.0,81.94
person-001225-01,household-v2-001225,admin_professional_belt,b2c_affluent_service_optimizers,45-54,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-001225-02,household-v2-001225,admin_professional_belt,b2c_affluent_service_optimizers,35-44,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
person-001225-03,household-v2-001225,admin_professional_belt,b2c_affluent_service_optimizers,0-14,student,en,100.0,100.0,100.0,95.0,85.08
person-001226-01,household-v2-001226,south_west_suburban,b2c_budget_stretched_commuters,35-44,salaried_worker,si_en,33.69,100.0,100.0,95.0,67.89
person-001226-02,household-v2-001226,south_west_suburban,b2c_budget_stretched_commuters,55-64,salaried_worker,en,33.69,100.0,100.0,95.0,67.89
person-001227-01,household-v2-001227,south_west_suburban,b2c_budget_stretched_commuters,35-44,salaried_worker,si_en,33.69,100.0,100.0,95.0,67.89
person-001227-02,household-v2-001227,south_west_suburban,b2c_budget_stretched_commuters,55-64,salaried_worker,ta_en,33.69,100.0,100.0,95.0,67.89
person-001228-01,household-v2-001228,outer_commuter_belt,b2c_care_navigation_households,65+,retired,si,9.56,77.82,67.16,69.75,65.68
person-001228-02,household-v2-001228,outer_commuter_belt,b2c_care_navigation_households,65+,retired,si,9.56,77.82,67.16,69.75,65.68
person-001229-01,household-v2-001229,south_west_suburban,b2c_education_intensive_families,45-54,salaried_worker,si,66.5,100.0,100.0,95.0,73.14
person-001229-02,household-v2-001229,south_west_suburban,b2c_education_intensive_families,0-14,student,si,66.5,100.0,100.0,95.0,73.14
person-001229-03,household-v2-001229,south_west_suburban,b2c_care_navigation_households,65+,salaried_worker,si_en,66.5,100.0,100.0,95.0,73.14
person-001230-01,household-v2-001230,east_growth_corridor,b2c_budget_stretched_commuters,25-34,salaried_worker,si,34.19,100.0,100.0,95.0,67.99
person-001230-02,household-v2-001230,east_growth_corridor,b2c_budget_stretched_commuters,25-34,salaried_worker,ta,34.19,100.0,100.0,95.0,67.99
person-001231-01,household-v2-001231,admin_professional_belt,b2c_education_intensive_families,25-34,salaried_worker,si,38.62,100.0,100.0,95.0,64.94
person-001231-02,household-v2-001231,admin_professional_belt,b2c_education_intensive_families,25-34,salaried_worker,si,38.62,100.0,100.0,95.0,71.5
person-001231-03,household-v2-001231,admin_professional_belt,b2c_education_intensive_families,0-14,student,si,38.62,100.0,100.0,95.0,64.94
person-001231-04,household-v2-001231,admin_professional_belt,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,38.62,100.0,100.0,95.0,70.19
person-001232-01,household-v2-001232,south_west_suburban,b2c_budget_stretched_commuters,25-34,informal_worker,si,11.06,78.78,68.12,70.57,63.36
person-001232-02,household-v2-001232,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si,11.06,78.78,68.12,70.57,63.36
person-001232-03,household-v2-001232,south_west_suburban,b2c_budget_stretched_commuters,65+,informal_worker,si,11.06,78.78,68.12,70.57,63.36
person-001233-01,household-v2-001233,core_colombo,b2c_everyday_utility_seekers,35-44,salaried_worker,ta_en,36.69,100.0,100.0,95.0,73.73
person-001233-02,household-v2-001233,core_colombo,b2c_everyday_utility_seekers,45-54,salaried_worker,ta,36.69,100.0,100.0,95.0,73.73
person-001234-01,household-v2-001234,core_colombo,b2c_education_intensive_families,25-34,salaried_worker,si,69.5,100.0,100.0,95.0,73.74
person-001234-02,household-v2-001234,core_colombo,b2c_education_intensive_families,0-14,student,si,69.5,100.0,100.0,95.0,73.74
person-001234-03,household-v2-001234,core_colombo,b2c_care_navigation_households,65+,salaried_worker,si,69.5,100.0,100.0,95.0,73.74
person-001235-01,household-v2-001235,admin_professional_belt,b2c_education_intensive_families,45-54,salaried_worker,si_en,38.62,100.0,100.0,95.0,64.94
person-001235-02,household-v2-001235,admin_professional_belt,b2c_education_intensive_families,25-34,salaried_worker,si,38.62,100.0,100.0,95.0,71.5
person-001235-03,household-v2-001235,admin_professional_belt,b2c_education_intensive_families,0-14,student,en,38.62,100.0,100.0,95.0,64.94
person-001235-04,household-v2-001235,admin_professional_belt,b2c_youth_upskilling_renters,15-24,entry_worker,si,38.62,100.0,100.0,95.0,70.19
person-001236-01,household-v2-001236,south_west_suburban,b2c_everyday_utility_seekers,35-44,salaried_worker,si,64.62,100.0,100.0,95.0,76.7
person-001236-02,household-v2-001236,south_west_suburban,b2c_everyday_utility_seekers,35-44,salaried_worker,si_en,64.62,100.0,100.0,95.0,76.7
person-001236-03,household-v2-001236,south_west_suburban,b2c_everyday_utility_seekers,0-14,student,si,64.62,100.0,100.0,95.0,76.7
person-001236-04,household-v2-001236,south_west_suburban,b2c_youth_upskilling_renters,15-24,student,en,64.62,100.0,100.0,95.0,81.94
person-001237-01,household-v2-001237,outer_commuter_belt,b2c_care_navigation_households,65+,retired,si,9.56,77.82,67.16,69.75,65.68
person-001237-02,household-v2-001237,outer_commuter_belt,b2c_care_navigation_households,65+,retired,si_en,9.56,77.82,67.16,69.75,65.68
person-001238-01,household-v2-001238,south_west_suburban,b2c_budget_stretched_commuters,45-54,salaried_worker,si,34.62,99.78,100.0,94.94,67.42
person-001238-02,household-v2-001238,south_west_suburban,b2c_budget_stretched_commuters,45-54,salaried_worker,si,34.62,99.78,100.0,94.94,73.97
person-001238-03,household-v2-001238,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si_en,34.62,99.78,100.0,94.94,67.42
person-001238-04,household-v2-001238,south_west_suburban,b2c_youth_upskilling_renters,15-24,entry_worker,si,34.62,99.78,100.0,94.94,67.42
person-001239-01,household-v2-001239,south_west_suburban,b2c_budget_stretched_commuters,25-34,salaried_worker,si,34.62,99.78,100.0,94.94,67.42
person-001239-02,household-v2-001239,south_west_suburban,b2c_budget_stretched_commuters,55-64,salaried_worker,si,34.62,99.78,100.0,94.94,73.97
person-001239-03,household-v2-001239,south_west_suburban,b2c_budget_stretched_commuters,0-14,student,si,34.62,99.78,100.0,94.94,67.42
person-001239-04,household-v2-001239,south_west_suburban,b2c_youth_upskilling_renters,15-24,entry_worker,si_en,34.62,99.78,100.0,94.94,67.42
person-001240-01,household-v2-001240,core_colombo,b2c_affluent_service_optimizers,25-34,salaried_worker,si_en,100.0,100.0,100.0,95.0,85.08
